"Date","StartTime","EndTime","ActivityID","FacilityID"
2017-10-07,"8:00 PM","8:50 PM",3,1
2017-10-14,"8:00 PM","8:50 PM",3,1
2017-10-21,"8:00 PM","8:50 PM",3,1
2017-10-28,"8:00 PM","8:50 PM",3,1
2017-11-04,"8:00 PM","8:50 PM",3,1
2017-11-11,"8:00 PM","8:50 PM",3,1
2017-11-25,"8:00 PM","8:50 PM",3,1
2017-12-02,"8:00 PM","8:50 PM",3,1
2017-12-09,"8:00 PM","8:50 PM",3,1
2017-12-16,"8:00 PM","8:50 PM",3,1
2017-12-23,"8:00 PM","8:50 PM",3,1
2017-12-30,"8:00 PM","8:50 PM",3,1
2017-10-07,"9:00 PM","9:50 PM",4,1
2017-10-08,"2:00 PM","3:50 PM",4,1
2017-10-14,"9:00 PM","9:50 PM",4,1
2017-10-15,"2:00 PM","3:50 PM",4,1
2017-10-21,"9:00 PM","9:50 PM",4,1
2017-10-22,"2:00 PM","3:50 PM",4,1
2017-10-28,"9:00 PM","9:50 PM",4,1
2017-10-29,"2:00 PM","3:50 PM",4,1
2017-11-04,"9:00 PM","9:50 PM",4,1
2017-11-05,"2:00 PM","3:50 PM",4,1
2017-11-11,"9:00 PM","9:50 PM",4,1
2017-11-12,"2:00 PM","3:50 PM",4,1
2017-11-19,"2:00 PM","3:50 PM",4,1
2017-11-25,"9:00 PM","9:50 PM",4,1
2017-11-26,"2:00 PM","3:50 PM",4,1
2017-12-02,"9:00 PM","9:50 PM",4,1
2017-12-03,"2:00 PM","3:50 PM",4,1
2017-12-09,"9:00 PM","9:50 PM",4,1
2017-12-10,"2:00 PM","3:50 PM",4,1
2017-12-16,"9:00 PM","9:50 PM",4,1
2017-12-17,"2:00 PM","3:50 PM",4,1
2017-12-23,"9:00 PM","9:50 PM",4,1
2017-12-24,"2:00 PM","3:50 PM",4,1
2017-12-30,"9:00 PM","9:50 PM",4,1
2017-11-05,"2:00 PM","2:50 PM",3,2
2017-11-12,"2:00 PM","2:50 PM",3,2
2017-11-19,"2:00 PM","2:50 PM",3,2
2017-11-26,"2:00 PM","2:50 PM",3,2
2017-12-03,"2:00 PM","2:50 PM",3,2
2017-12-10,"2:00 PM","2:50 PM",3,2
2017-12-17,"2:00 PM","2:50 PM",3,2
2017-11-02,"5:00 PM","5:50 PM",11,2
2017-11-09,"5:00 PM","5:50 PM",11,2
2017-11-16,"5:00 PM","5:50 PM",11,2
2017-11-23,"5:00 PM","5:50 PM",11,2
2017-11-30,"5:00 PM","5:50 PM",11,2
2017-12-07,"5:00 PM","5:50 PM",11,2
2017-12-14,"5:00 PM","5:50 PM",11,2
2017-12-21,"5:00 PM","5:50 PM",11,2
2017-11-02,"10:00 PM","10:50 PM",6,2
2017-11-03,"5:00 PM","5:50 PM",6,2
2017-11-04,"9:00 PM","9:50 PM",6,2
2017-11-09,"10:00 PM","10:50 PM",6,2
2017-11-10,"5:00 PM","5:50 PM",6,2
2017-11-11,"9:00 PM","9:50 PM",6,2
2017-11-16,"10:00 PM","10:50 PM",6,2
2017-11-17,"5:00 PM","5:50 PM",6,2
2017-11-18,"9:00 PM","9:50 PM",6,2
2017-11-23,"10:00 PM","10:50 PM",6,2
2017-11-24,"5:00 PM","5:50 PM",6,2
2017-11-25,"9:00 PM","9:50 PM",6,2
2017-11-30,"10:00 PM","10:50 PM",6,2
2017-12-01,"5:00 PM","5:50 PM",6,2
2017-12-02,"9:00 PM","9:50 PM",6,2
2017-12-07,"10:00 PM","10:50 PM",6,2
2017-12-08,"5:00 PM","5:50 PM",6,2
2017-12-09,"9:00 PM","9:50 PM",6,2
2017-12-14,"10:00 PM","10:50 PM",6,2
2017-12-15,"5:00 PM","5:50 PM",6,2
2017-12-16,"9:00 PM","9:50 PM",6,2
2017-12-21,"10:00 PM","10:50 PM",6,2
2017-12-22,"5:00 PM","5:50 PM",6,2
2017-11-04,"8:00 PM","8:50 PM",4,2
2017-11-07,"4:00 PM","4:50 PM",4,2
2017-11-11,"8:00 PM","8:50 PM",4,2
2017-11-14,"4:00 PM","4:50 PM",4,2
2017-11-18,"8:00 PM","8:50 PM",4,2
2017-11-21,"4:00 PM","4:50 PM",4,2
2017-11-25,"8:00 PM","8:50 PM",4,2
2017-11-28,"4:00 PM","4:50 PM",4,2
2017-12-02,"8:00 PM","8:50 PM",4,2
2017-12-05,"4:00 PM","4:50 PM",4,2
2017-12-09,"8:00 PM","8:50 PM",4,2
2017-12-12,"4:00 PM","4:50 PM",4,2
2017-12-16,"8:00 PM","8:50 PM",4,2
2017-12-19,"4:00 PM","4:50 PM",4,2
2018-01-02,"4:00 PM","4:50 PM",4,2
2017-11-02,"4:00 PM","4:50 PM",9,2
2017-11-03,"4:00 PM","4:50 PM",9,2
2017-11-09,"4:00 PM","4:50 PM",9,2
2017-11-10,"4:00 PM","4:50 PM",9,2
2017-11-16,"4:00 PM","4:50 PM",9,2
2017-11-17,"4:00 PM","4:50 PM",9,2
2017-11-23,"4:00 PM","4:50 PM",9,2
2017-11-24,"4:00 PM","4:50 PM",9,2
2017-11-30,"4:00 PM","4:50 PM",9,2
2017-12-01,"4:00 PM","4:50 PM",9,2
2017-12-07,"4:00 PM","4:50 PM",9,2
2017-12-08,"4:00 PM","4:50 PM",9,2
2017-12-14,"4:00 PM","4:50 PM",9,2
2017-12-15,"4:00 PM","4:50 PM",9,2
2017-12-21,"4:00 PM","4:50 PM",9,2
2017-12-22,"4:00 PM","4:50 PM",9,2
2017-11-06,"4:00 PM","4:50 PM",10,2
2017-11-13,"4:00 PM","4:50 PM",10,2
2017-11-20,"4:00 PM","4:50 PM",10,2
2017-11-27,"4:00 PM","4:50 PM",10,2
2017-12-04,"4:00 PM","4:50 PM",10,2
2017-12-11,"4:00 PM","4:50 PM",10,2
2017-12-18,"4:00 PM","4:50 PM",10,2
2017-10-08,"3:00 PM","3:50 PM",3,4
2017-10-15,"3:00 PM","3:50 PM",3,4
2017-10-22,"3:00 PM","3:50 PM",3,4
2017-10-29,"3:00 PM","3:50 PM",3,4
2017-11-05,"3:00 PM","3:50 PM",3,4
2017-11-12,"3:00 PM","3:50 PM",3,4
2017-11-19,"3:00 PM","3:50 PM",3,4
2017-11-26,"3:00 PM","3:50 PM",3,4
2017-12-03,"3:00 PM","3:50 PM",3,4
2017-12-10,"3:00 PM","3:50 PM",3,4
2017-12-17,"3:00 PM","3:50 PM",3,4
2017-10-06,"6:30 PM","7:50 PM",4,4
2017-10-08,"4:00 PM","4:50 PM",4,4
2017-10-13,"6:30 PM","7:50 PM",4,4
2017-10-15,"4:00 PM","4:50 PM",4,4
2017-10-20,"6:30 PM","7:50 PM",4,4
2017-10-22,"4:00 PM","4:50 PM",4,4
2017-10-27,"6:30 PM","7:50 PM",4,4
2017-10-29,"4:00 PM","4:50 PM",4,4
2017-11-03,"6:30 PM","7:50 PM",4,4
2017-11-05,"4:00 PM","4:50 PM",4,4
2017-11-10,"6:30 PM","7:50 PM",4,4
2017-11-12,"4:00 PM","4:50 PM",4,4
2017-11-17,"6:30 PM","7:50 PM",4,4
2017-11-19,"4:00 PM","4:50 PM",4,4
2017-11-24,"6:30 PM","7:50 PM",4,4
2017-11-26,"4:00 PM","4:50 PM",4,4
2017-12-01,"6:30 PM","7:50 PM",4,4
2017-12-03,"4:00 PM","4:50 PM",4,4
2017-12-08,"6:30 PM","7:50 PM",4,4
2017-12-10,"4:00 PM","4:50 PM",4,4
2017-12-15,"6:30 PM","7:50 PM",4,4
2017-12-17,"4:00 PM","4:50 PM",4,4
2017-12-22,"6:30 PM","7:50 PM",4,4
2017-10-09,"4:00 PM","4:50 PM",9,4
2017-10-12,"4:00 PM","4:50 PM",9,4
2017-10-16,"4:00 PM","4:50 PM",9,4
2017-10-19,"4:00 PM","4:50 PM",9,4
2017-10-23,"4:00 PM","4:50 PM",9,4
2017-10-26,"4:00 PM","4:50 PM",9,4
2017-10-30,"4:00 PM","4:50 PM",9,4
2017-11-02,"4:00 PM","4:50 PM",9,4
2017-11-06,"4:00 PM","4:50 PM",9,4
2017-11-09,"4:00 PM","4:50 PM",9,4
2017-11-13,"4:00 PM","4:50 PM",9,4
2017-11-16,"4:00 PM","4:50 PM",9,4
2017-11-20,"4:00 PM","4:50 PM",9,4
2017-11-23,"4:00 PM","4:50 PM",9,4
2017-11-27,"4:00 PM","4:50 PM",9,4
2017-11-30,"4:00 PM","4:50 PM",9,4
2017-12-04,"4:00 PM","4:50 PM",9,4
2017-12-07,"4:00 PM","4:50 PM",9,4
2017-12-11,"4:00 PM","4:50 PM",9,4
2017-12-14,"4:00 PM","4:50 PM",9,4
2017-12-18,"4:00 PM","4:50 PM",9,4
2017-12-21,"4:00 PM","4:50 PM",9,4
2017-12-28,"4:00 PM","4:50 PM",9,4
2017-10-09,"3:00 PM","3:50 PM",1,4
2017-10-16,"3:00 PM","3:50 PM",1,4
2017-10-23,"3:00 PM","3:50 PM",1,4
2017-10-30,"3:00 PM","3:50 PM",1,4
2017-11-06,"3:00 PM","3:50 PM",1,4
2017-11-13,"3:00 PM","3:50 PM",1,4
2017-11-20,"3:00 PM","3:50 PM",1,4
2017-11-27,"3:00 PM","3:50 PM",1,4
2017-12-04,"3:00 PM","3:50 PM",1,4
2017-12-11,"3:00 PM","3:50 PM",1,4
2017-12-18,"3:00 PM","3:50 PM",1,4
2018-01-01,"3:00 PM","3:50 PM",1,4
2017-10-09,"2:00 PM","2:50 PM",3,5
2017-10-11,"7:00 PM","7:50 PM",3,5
2017-10-12,"10:00 AM","10:50 AM",3,5
2017-10-16,"2:00 PM","2:50 PM",3,5
2017-10-18,"7:00 PM","7:50 PM",3,5
2017-10-19,"10:00 AM","10:50 AM",3,5
2017-10-23,"2:00 PM","2:50 PM",3,5
2017-10-25,"7:00 PM","7:50 PM",3,5
2017-10-26,"10:00 AM","10:50 AM",3,5
2017-10-30,"2:00 PM","2:50 PM",3,5
2017-11-01,"7:00 PM","7:50 PM",3,5
2017-11-02,"10:00 AM","10:50 AM",3,5
2017-11-06,"2:00 PM","2:50 PM",3,5
2017-11-08,"7:00 PM","7:50 PM",3,5
2017-11-09,"10:00 AM","10:50 AM",3,5
2017-11-13,"2:00 PM","2:50 PM",3,5
2017-11-15,"7:00 PM","7:50 PM",3,5
2017-11-16,"10:00 AM","10:50 AM",3,5
2017-11-20,"2:00 PM","2:50 PM",3,5
2017-11-22,"7:00 PM","7:50 PM",3,5
2017-11-23,"10:00 AM","10:50 AM",3,5
2017-11-27,"2:00 PM","2:50 PM",3,5
2017-11-29,"7:00 PM","7:50 PM",3,5
2017-11-30,"10:00 AM","10:50 AM",3,5
2017-12-04,"2:00 PM","2:50 PM",3,5
2017-12-06,"7:00 PM","7:50 PM",3,5
2017-12-07,"10:00 AM","10:50 AM",3,5
2017-12-11,"2:00 PM","2:50 PM",3,5
2017-12-13,"7:00 PM","7:50 PM",3,5
2017-12-14,"10:00 AM","10:50 AM",3,5
2017-12-18,"2:00 PM","2:50 PM",3,5
2017-12-20,"7:00 PM","7:50 PM",3,5
2017-12-21,"10:00 AM","10:50 AM",3,5
2017-12-27,"7:00 PM","7:50 PM",3,5
2018-01-03,"7:00 PM","7:50 PM",3,5
2017-10-06,"7:30 PM","9:20 PM",4,5
2017-10-08,"1:00 PM","2:50 PM",4,5
2017-10-13,"7:30 PM","9:20 PM",4,5
2017-10-15,"1:00 PM","2:50 PM",4,5
2017-10-20,"7:30 PM","9:20 PM",4,5
2017-10-22,"1:00 PM","2:50 PM",4,5
2017-10-27,"7:30 PM","9:20 PM",4,5
2017-10-29,"1:00 PM","2:50 PM",4,5
2017-11-03,"7:30 PM","9:20 PM",4,5
2017-11-05,"1:00 PM","2:50 PM",4,5
2017-11-17,"7:30 PM","9:20 PM",4,5
2017-11-19,"1:00 PM","2:50 PM",4,5
2017-11-24,"7:30 PM","9:20 PM",4,5
2017-11-26,"1:00 PM","2:50 PM",4,5
2017-12-01,"7:30 PM","9:20 PM",4,5
2017-12-03,"1:00 PM","2:50 PM",4,5
2017-12-08,"7:30 PM","9:20 PM",4,5
2017-12-10,"1:00 PM","2:50 PM",4,5
2017-12-15,"7:30 PM","9:20 PM",4,5
2017-12-17,"1:00 PM","2:50 PM",4,5
2017-12-22,"7:30 PM","9:20 PM",4,5
2017-12-29,"7:30 PM","9:20 PM",4,5
2017-10-11,"2:00 PM","2:50 PM",1,5
2017-10-18,"2:00 PM","2:50 PM",1,5
2017-10-25,"2:00 PM","2:50 PM",1,5
2017-11-01,"2:00 PM","2:50 PM",1,5
2017-11-08,"2:00 PM","2:50 PM",1,5
2017-11-15,"2:00 PM","2:50 PM",1,5
2017-11-22,"2:00 PM","2:50 PM",1,5
2017-11-29,"2:00 PM","2:50 PM",1,5
2017-12-06,"2:00 PM","2:50 PM",1,5
2017-12-13,"2:00 PM","2:50 PM",1,5
2017-12-20,"2:00 PM","2:50 PM",1,5
2017-12-27,"2:00 PM","2:50 PM",1,5
2018-01-03,"2:00 PM","2:50 PM",1,5
2017-10-08,"2:00 PM","2:50 PM",3,7
2017-10-15,"2:00 PM","2:50 PM",3,7
2017-10-22,"2:00 PM","2:50 PM",3,7
2017-10-29,"2:00 PM","2:50 PM",3,7
2017-11-05,"2:00 PM","2:50 PM",3,7
2017-11-12,"2:00 PM","2:50 PM",3,7
2017-11-19,"2:00 PM","2:50 PM",3,7
2017-11-26,"2:00 PM","2:50 PM",3,7
2017-12-03,"2:00 PM","2:50 PM",3,7
2017-12-10,"2:00 PM","2:50 PM",3,7
2017-12-17,"2:00 PM","2:50 PM",3,7
2017-10-08,"3:00 PM","3:50 PM",4,7
2017-10-14,"7:00 PM","7:50 PM",4,7
2017-10-15,"3:00 PM","3:50 PM",4,7
2017-10-21,"7:00 PM","7:50 PM",4,7
2017-10-22,"3:00 PM","3:50 PM",4,7
2017-10-28,"7:00 PM","7:50 PM",4,7
2017-10-29,"3:00 PM","3:50 PM",4,7
2017-11-04,"7:00 PM","7:50 PM",4,7
2017-11-05,"3:00 PM","3:50 PM",4,7
2017-11-11,"7:00 PM","7:50 PM",4,7
2017-11-12,"3:00 PM","3:50 PM",4,7
2017-11-18,"7:00 PM","7:50 PM",4,7
2017-11-19,"3:00 PM","3:50 PM",4,7
2017-11-25,"7:00 PM","7:50 PM",4,7
2017-11-26,"3:00 PM","3:50 PM",4,7
2017-12-02,"7:00 PM","7:50 PM",4,7
2017-12-03,"3:00 PM","3:50 PM",4,7
2017-12-09,"7:00 PM","7:50 PM",4,7
2017-12-10,"3:00 PM","3:50 PM",4,7
2017-12-16,"7:00 PM","7:50 PM",4,7
2017-12-17,"3:00 PM","3:50 PM",4,7
2017-10-08,"1:00 PM","1:50 PM",3,8
2017-10-07,"2:00 PM","2:50 PM",4,8
2017-10-08,"2:00 PM","2:50 PM",4,8
2017-10-11,"4:00 PM","4:50 PM",4,8
2017-10-14,"2:00 PM","2:50 PM",4,8
2017-10-15,"2:00 PM","2:50 PM",4,8
2017-10-18,"4:00 PM","4:50 PM",4,8
2017-10-21,"2:00 PM","2:50 PM",4,8
2017-10-22,"2:00 PM","2:50 PM",4,8
2017-10-25,"4:00 PM","4:50 PM",4,8
2017-10-28,"2:00 PM","2:50 PM",4,8
2017-10-29,"2:00 PM","2:50 PM",4,8
2017-11-01,"4:00 PM","4:50 PM",4,8
2017-11-04,"2:00 PM","2:50 PM",4,8
2017-11-05,"2:00 PM","2:50 PM",4,8
2017-11-08,"4:00 PM","4:50 PM",4,8
2017-11-11,"2:00 PM","2:50 PM",4,8
2017-11-12,"2:00 PM","2:50 PM",4,8
2017-11-15,"4:00 PM","4:50 PM",4,8
2017-11-18,"2:00 PM","2:50 PM",4,8
2017-11-19,"2:00 PM","2:50 PM",4,8
2017-11-22,"4:00 PM","4:50 PM",4,8
2017-11-25,"2:00 PM","2:50 PM",4,8
2017-11-26,"2:00 PM","2:50 PM",4,8
2017-11-29,"4:00 PM","4:50 PM",4,8
2017-12-02,"2:00 PM","2:50 PM",4,8
2017-12-03,"2:00 PM","2:50 PM",4,8
2017-12-06,"4:00 PM","4:50 PM",4,8
2017-12-09,"2:00 PM","2:50 PM",4,8
2017-12-10,"2:00 PM","2:50 PM",4,8
2017-12-13,"4:00 PM","4:50 PM",4,8
2017-12-16,"2:00 PM","2:50 PM",4,8
2017-12-17,"2:00 PM","2:50 PM",4,8
2017-12-20,"4:00 PM","4:50 PM",4,8
2017-12-23,"2:00 PM","2:50 PM",4,8
2017-12-27,"4:00 PM","4:50 PM",4,8
2017-12-30,"2:00 PM","2:50 PM",4,8
2018-01-03,"4:00 PM","4:50 PM",4,8
2017-10-10,"10:00 AM","11:50 AM",3,12
2017-10-12,"2:00 PM","2:50 PM",3,12
2017-10-17,"10:00 AM","11:50 AM",3,12
2017-10-19,"2:00 PM","2:50 PM",3,12
2017-10-24,"10:00 AM","11:50 AM",3,12
2017-10-26,"2:00 PM","2:50 PM",3,12
2017-10-31,"10:00 AM","11:50 AM",3,12
2017-11-02,"2:00 PM","2:50 PM",3,12
2017-11-07,"10:00 AM","11:50 AM",3,12
2017-11-09,"2:00 PM","2:50 PM",3,12
2017-11-14,"10:00 AM","11:50 AM",3,12
2017-11-16,"2:00 PM","2:50 PM",3,12
2017-11-21,"10:00 AM","11:50 AM",3,12
2017-11-23,"2:00 PM","2:50 PM",3,12
2017-11-28,"10:00 AM","11:50 AM",3,12
2017-11-30,"2:00 PM","2:50 PM",3,12
2017-12-05,"10:00 AM","11:50 AM",3,12
2017-12-07,"2:00 PM","2:50 PM",3,12
2017-12-12,"10:00 AM","11:50 AM",3,12
2017-12-14,"2:00 PM","2:50 PM",3,12
2017-12-19,"10:00 AM","11:50 AM",3,12
2017-12-21,"2:00 PM","2:50 PM",3,12
2017-12-28,"2:00 PM","2:50 PM",3,12
2018-01-02,"10:00 AM","11:50 AM",3,12
2017-10-13,"6:00 PM","6:50 PM",3,15
2017-10-15,"1:00 PM","1:50 PM",3,15
2017-10-20,"6:00 PM","6:50 PM",3,15
2017-10-22,"1:00 PM","1:50 PM",3,15
2017-10-27,"6:00 PM","6:50 PM",3,15
2017-10-29,"1:00 PM","1:50 PM",3,15
2017-11-03,"6:00 PM","6:50 PM",3,15
2017-11-05,"1:00 PM","1:50 PM",3,15
2017-11-10,"6:00 PM","6:50 PM",3,15
2017-11-17,"6:00 PM","6:50 PM",3,15
2017-11-19,"1:00 PM","1:50 PM",3,15
2017-11-24,"6:00 PM","6:50 PM",3,15
2017-11-26,"1:00 PM","1:50 PM",3,15
2017-12-01,"6:00 PM","6:50 PM",3,15
2017-12-03,"1:00 PM","1:50 PM",3,15
2017-12-08,"6:00 PM","6:50 PM",3,15
2017-12-10,"1:00 PM","1:50 PM",3,15
2017-12-15,"6:00 PM","6:50 PM",3,15
2017-12-17,"1:00 PM","1:50 PM",3,15
2017-12-22,"6:00 PM","6:50 PM",3,15
2017-10-13,"7:00 PM","7:50 PM",4,15
2017-10-15,"2:00 PM","2:50 PM",4,15
2017-10-20,"7:00 PM","7:50 PM",4,15
2017-10-22,"2:00 PM","2:50 PM",4,15
2017-10-27,"7:00 PM","7:50 PM",4,15
2017-10-29,"2:00 PM","2:50 PM",4,15
2017-11-03,"7:00 PM","7:50 PM",4,15
2017-11-05,"2:00 PM","2:50 PM",4,15
2017-11-10,"7:00 PM","7:50 PM",4,15
2017-11-17,"7:00 PM","7:50 PM",4,15
2017-11-19,"2:00 PM","2:50 PM",4,15
2017-11-24,"7:00 PM","7:50 PM",4,15
2017-11-26,"2:00 PM","2:50 PM",4,15
2017-12-01,"7:00 PM","7:50 PM",4,15
2017-12-03,"2:00 PM","2:50 PM",4,15
2017-12-08,"7:00 PM","7:50 PM",4,15
2017-12-10,"2:00 PM","2:50 PM",4,15
2017-12-15,"7:00 PM","7:50 PM",4,15
2017-12-17,"2:00 PM","2:50 PM",4,15
2017-12-22,"7:00 PM","7:50 PM",4,15
2017-10-06,"5:00 PM","5:50 PM",9,15
2017-10-10,"4:00 PM","4:50 PM",9,15
2017-10-13,"5:00 PM","5:50 PM",9,15
2017-10-17,"4:00 PM","4:50 PM",9,15
2017-10-20,"5:00 PM","5:50 PM",9,15
2017-10-24,"4:00 PM","4:50 PM",9,15
2017-10-27,"5:00 PM","5:50 PM",9,15
2017-10-31,"4:00 PM","4:50 PM",9,15
2017-11-03,"5:00 PM","5:50 PM",9,15
2017-11-07,"4:00 PM","4:50 PM",9,15
2017-11-10,"5:00 PM","5:50 PM",9,15
2017-11-14,"4:00 PM","4:50 PM",9,15
2017-11-17,"5:00 PM","5:50 PM",9,15
2017-11-21,"4:00 PM","4:50 PM",9,15
2017-11-24,"5:00 PM","5:50 PM",9,15
2017-11-28,"4:00 PM","4:50 PM",9,15
2017-12-01,"5:00 PM","5:50 PM",9,15
2017-12-05,"4:00 PM","4:50 PM",9,15
2017-12-08,"5:00 PM","5:50 PM",9,15
2017-12-12,"4:00 PM","4:50 PM",9,15
2017-12-15,"5:00 PM","5:50 PM",9,15
2017-12-19,"4:00 PM","4:50 PM",9,15
2017-12-22,"5:00 PM","5:50 PM",9,15
2018-01-02,"4:00 PM","4:50 PM",9,15
2017-10-06,"4:00 PM","4:50 PM",10,15
2017-10-10,"3:00 PM","3:50 PM",10,15
2017-10-13,"4:00 PM","4:50 PM",10,15
2017-10-17,"3:00 PM","3:50 PM",10,15
2017-10-20,"4:00 PM","4:50 PM",10,15
2017-10-24,"3:00 PM","3:50 PM",10,15
2017-10-27,"4:00 PM","4:50 PM",10,15
2017-10-31,"3:00 PM","3:50 PM",10,15
2017-11-03,"4:00 PM","4:50 PM",10,15
2017-11-07,"3:00 PM","3:50 PM",10,15
2017-11-10,"4:00 PM","4:50 PM",10,15
2017-11-14,"3:00 PM","3:50 PM",10,15
2017-11-17,"4:00 PM","4:50 PM",10,15
2017-11-21,"3:00 PM","3:50 PM",10,15
2017-11-24,"4:00 PM","4:50 PM",10,15
2017-11-28,"3:00 PM","3:50 PM",10,15
2017-12-01,"4:00 PM","4:50 PM",10,15
2017-12-05,"3:00 PM","3:50 PM",10,15
2017-12-08,"4:00 PM","4:50 PM",10,15
2017-12-12,"3:00 PM","3:50 PM",10,15
2017-12-15,"4:00 PM","4:50 PM",10,15
2017-12-19,"3:00 PM","3:50 PM",10,15
2017-12-22,"4:00 PM","4:50 PM",10,15
2018-01-02,"3:00 PM","3:50 PM",10,15
2017-10-12,"11:15 AM","12:05 PM",2,16
2017-10-19,"11:15 AM","12:05 PM",2,16
2017-10-26,"11:15 AM","12:05 PM",2,16
2017-11-02,"11:15 AM","12:05 PM",2,16
2017-11-09,"11:15 AM","12:05 PM",2,16
2017-11-16,"11:15 AM","12:05 PM",2,16
2017-11-23,"11:15 AM","12:05 PM",2,16
2017-11-30,"11:15 AM","12:05 PM",2,16
2017-12-07,"11:15 AM","12:05 PM",2,16
2017-12-14,"11:15 AM","12:05 PM",2,16
2017-12-21,"11:15 AM","12:05 PM",2,16
2017-12-28,"11:15 AM","12:05 PM",2,16
2017-10-06,"6:15 PM","7:05 PM",3,16
2017-10-07,"2:15 PM","3:15 PM",3,16
2017-10-11,"2:15 PM","3:15 PM",3,16
2017-10-12,"1:00 PM","1:50 PM",3,16
2017-10-13,"6:15 PM","7:05 PM",3,16
2017-10-14,"2:15 PM","3:15 PM",3,16
2017-10-18,"2:15 PM","3:15 PM",3,16
2017-10-19,"1:00 PM","1:50 PM",3,16
2017-10-20,"6:15 PM","7:05 PM",3,16
2017-10-21,"2:15 PM","3:15 PM",3,16
2017-10-25,"2:15 PM","3:15 PM",3,16
2017-10-26,"1:00 PM","1:50 PM",3,16
2017-10-27,"6:15 PM","7:05 PM",3,16
2017-10-28,"2:15 PM","3:15 PM",3,16
2017-11-01,"2:15 PM","3:15 PM",3,16
2017-11-02,"1:00 PM","1:50 PM",3,16
2017-11-03,"6:15 PM","7:05 PM",3,16
2017-11-04,"2:15 PM","3:15 PM",3,16
2017-11-08,"2:15 PM","3:15 PM",3,16
2017-11-09,"1:00 PM","1:50 PM",3,16
2017-11-10,"6:15 PM","7:05 PM",3,16
2017-11-11,"2:15 PM","3:15 PM",3,16
2017-11-15,"2:15 PM","3:15 PM",3,16
2017-11-16,"1:00 PM","1:50 PM",3,16
2017-11-17,"6:15 PM","7:05 PM",3,16
2017-11-18,"2:15 PM","3:15 PM",3,16
2017-11-22,"2:15 PM","3:15 PM",3,16
2017-11-23,"1:00 PM","1:50 PM",3,16
2017-11-24,"6:15 PM","7:05 PM",3,16
2017-11-25,"2:15 PM","3:15 PM",3,16
2017-11-29,"2:15 PM","3:15 PM",3,16
2017-11-30,"1:00 PM","1:50 PM",3,16
2017-12-01,"6:15 PM","7:05 PM",3,16
2017-12-02,"2:15 PM","3:15 PM",3,16
2017-12-06,"2:15 PM","3:15 PM",3,16
2017-12-07,"1:00 PM","1:50 PM",3,16
2017-12-08,"6:15 PM","7:05 PM",3,16
2017-12-09,"2:15 PM","3:15 PM",3,16
2017-12-13,"2:15 PM","3:15 PM",3,16
2017-12-14,"1:00 PM","1:50 PM",3,16
2017-12-15,"6:15 PM","7:05 PM",3,16
2017-12-16,"2:15 PM","3:15 PM",3,16
2017-12-20,"2:15 PM","3:15 PM",3,16
2017-12-21,"1:00 PM","1:50 PM",3,16
2017-12-22,"6:15 PM","7:05 PM",3,16
2017-12-23,"2:15 PM","3:15 PM",3,16
2017-12-29,"6:15 PM","7:05 PM",3,16
2017-12-30,"2:15 PM","3:15 PM",3,16
2018-01-03,"2:15 PM","3:15 PM",3,16
2017-10-10,"12:00 PM","12:50 PM",7,16
2017-10-12,"12:00 PM","12:50 PM",7,16
2017-10-17,"12:00 PM","12:50 PM",7,16
2017-10-19,"12:00 PM","12:50 PM",7,16
2017-10-24,"12:00 PM","12:50 PM",7,16
2017-10-26,"12:00 PM","12:50 PM",7,16
2017-10-31,"12:00 PM","12:50 PM",7,16
2017-11-02,"12:00 PM","12:50 PM",7,16
2017-11-07,"12:00 PM","12:50 PM",7,16
2017-11-09,"12:00 PM","12:50 PM",7,16
2017-11-14,"12:00 PM","12:50 PM",7,16
2017-11-16,"12:00 PM","12:50 PM",7,16
2017-11-21,"12:00 PM","12:50 PM",7,16
2017-11-23,"12:00 PM","12:50 PM",7,16
2017-11-28,"12:00 PM","12:50 PM",7,16
2017-11-30,"12:00 PM","12:50 PM",7,16
2017-12-05,"12:00 PM","12:50 PM",7,16
2017-12-07,"12:00 PM","12:50 PM",7,16
2017-12-12,"12:00 PM","12:50 PM",7,16
2017-12-14,"12:00 PM","12:50 PM",7,16
2017-12-19,"12:00 PM","12:50 PM",7,16
2017-12-21,"12:00 PM","12:50 PM",7,16
2018-01-02,"12:00 PM","12:50 PM",7,16
2017-10-06,"7:15 PM","8:05 PM",4,16
2017-10-07,"3:15 PM","4:05 PM",4,16
2017-10-11,"5:15 PM","6:15 PM",4,16
2017-10-13,"7:15 PM","8:05 PM",4,16
2017-10-14,"3:15 PM","4:05 PM",4,16
2017-10-18,"5:15 PM","6:15 PM",4,16
2017-10-20,"7:15 PM","8:05 PM",4,16
2017-10-21,"3:15 PM","4:05 PM",4,16
2017-10-25,"5:15 PM","6:15 PM",4,16
2017-10-27,"7:15 PM","8:05 PM",4,16
2017-10-28,"3:15 PM","4:05 PM",4,16
2017-11-01,"5:15 PM","6:15 PM",4,16
2017-11-03,"7:15 PM","8:05 PM",4,16
2017-11-04,"3:15 PM","4:05 PM",4,16
2017-11-08,"5:15 PM","6:15 PM",4,16
2017-11-10,"7:15 PM","8:05 PM",4,16
2017-11-11,"3:15 PM","4:05 PM",4,16
2017-11-15,"5:15 PM","6:15 PM",4,16
2017-11-17,"7:15 PM","8:05 PM",4,16
2017-11-18,"3:15 PM","4:05 PM",4,16
